  62.00000, 500.00000,2638.78219,3526.66828,2854.25859,  38.27789,  52.94552,  30.23248
  62.00000,1000.00000,2707.39313,3775.53234,2854.25859,  38.61477,  48.00977,  30.23248
  62.00000,1500.00000,2611.52906,3787.96359,2854.25859,  48.08154,  50.10825,  30.23248
  70.00000, 500.00000,1985.86266,3078.52734,2065.59000,  72.81248,  34.99586,  59.26581
  70.00000,1000.00000,1959.32672,2895.64453,2065.59000,  72.86771,  34.23468,  59.26581
  70.00000,1500.00000,2037.73922,2834.68359,2065.59000,  73.15630,  37.25502,  59.26581
  71.00000, 500.00000,1277.17828,2804.20312,2103.61734,  64.28733,  42.33907,  54.73253
  71.00000,1000.00000,1241.55797,2621.32031,2103.61734,  67.32021,  41.74920,  54.73253
  71.00000,1500.00000,1307.65875,2834.68359,2103.61734,  64.54342,  38.99694,  54.73253
  72.00000, 500.00000,1052.72203,2865.16406,2050.56891,  75.20467,  24.13009,  49.94382
  72.00000,1000.00000,1019.25328,2865.16406,2050.56891,  75.30395,  24.14644,  49.94382
  72.00000,1500.00000, 996.78141,2804.20312,2050.56891,  75.21108,  24.53906,  49.94382
  80.00000, 500.00000,2333.16563,2804.20312,2481.38438,  56.89989,  40.10330,  38.45247
  80.00000,1000.00000,2294.43750,3474.77344,2481.38438,  56.74489,  36.50926,  38.45247
  80.00000,1500.00000,2414.92500,3109.00781,2481.38438,  50.23836,  38.57805,  38.45247
  81.00000, 500.00000,1403.73234,2651.80078,1978.79719,  54.01969,  33.40585,  58.64256
  81.00000,1000.00000,1292.68781,2621.32031,1978.79719,  56.09693,  30.21972,  58.64256
  81.00000,1500.00000,1378.75031,2682.28125,1978.79719,  58.66081,  36.98050,  58.64256
  82.00000, 500.00000,2033.14594,2743.24219,1675.26938,  48.03181,  47.57366,  77.61500
  82.00000,1000.00000,2113.47094,2499.39844,1675.26938,  53.00411,  58.53833,  77.61500
  82.00000,1500.00000,1937.52094,2560.35938,1675.26938,  56.43308,  60.59135,  77.61500
  83.00000, 500.00000,1761.73594,2848.42594,1574.57437,  53.36109,  41.85560,  64.53502
  83.00000,1000.00000,1697.66719,2621.79469,1574.57437,  56.81420,  32.53266,  64.53502
  83.00000,1500.00000,1856.04609,2729.49234,1574.57437,  55.01440,  38.10573,  64.53502
 100.00000, 500.00000,3567.82547,3779.57812,2991.44578,  35.72838,  54.06955,  28.10586
 100.00000,1000.00000,1652.93484,1889.78906,2991.44578,  53.61284,  46.20623,  28.10586
 100.00000,1500.00000,4174.68563,4419.66797,2991.44578,  36.91471,  51.58391,  28.10586
 101.00000, 500.00000,3544.91016,3840.53906,3198.98672,  41.58933,  59.51381,   6.13972
 101.00000,1000.00000,2172.73125,1757.70703,3198.98672,  33.52174,  63.15402,   6.13972
 101.00000,1500.00000,3498.53203,4328.22656,3198.98672,  54.50696,  34.81342,   6.13972
 110.00000, 500.00000,17499.92859,17963.15625,2375.63953,  28.44182,  14.97851,  25.64675
 110.00000,1000.00000,17499.92859,17963.15625,2375.63953,  28.44182,  14.97851,  25.64675
 110.00000,1500.00000,17499.92859,17963.15625,2375.63953,  28.44182,  14.97851,  25.64675
 111.00000, 500.00000,2224.69547,3352.85156,2431.24547,  61.38756,  40.62502,  44.36116
 111.00000,1000.00000,2205.92906,3383.33203,2431.24547,  61.54075,  43.89387,  44.36116
 111.00000,1500.00000,2350.80094,3383.33203,2431.24547,  61.63739,  41.39543,  44.36116
 120.00000, 500.00000,1779.89016,2438.43750,1570.23234,  63.79674,  61.91128,  74.81928
 120.00000,1000.00000,1905.63703,2926.12500,1570.23234,  48.37150,  47.18454,  74.81928
 120.00000,1500.00000,2069.15578,2926.12500,1570.23234,  74.03477,  65.73709,  74.81928
 121.00000, 500.00000,3612.87563,3017.56641,3189.85453,  10.42428,  50.88477,  23.92834
 121.00000,1000.00000,3703.00219,2895.64453,3189.85453,  12.26204,  47.79408,  23.92834
 121.00000,1500.00000,3664.27406,3139.48828,3189.85453,  -1.85907,  52.50439,  23.92834
 122.00000, 500.00000,2154.38906,2892.00422,1919.11734,  36.30555,  39.36545,  59.14213
 122.00000,1000.00000,2169.21094,2979.97922,1919.11734,  45.69520,  39.04826,  59.14213
 122.00000,1500.00000,2197.42031,3112.41984,1919.11734,  46.52914,  33.55477,  59.14213
 130.00000, 500.00000,1467.20672,2499.39844,1946.52703,  60.09959,  57.98903,  62.87575
 130.00000,1000.00000,1335.48328,2499.39844,1946.52703,  59.18149,  50.49039,  62.87575
 130.00000,1500.00000,1319.82469,2407.95703,1946.52703,  59.21705,  54.49111,  62.87575
 131.00000, 500.00000, 768.36469,1889.78906,1854.66469,  53.70266,  53.72537,  58.52420
 131.00000,1000.00000, 803.26781,1950.75000,1854.66469,  52.55938,  49.91594,  58.52420
 131.00000,1500.00000, 768.36469,1889.78906,1854.66469,  53.70266,  53.72537,  58.52420
 140.00000, 500.00000,5873.78953,3505.25391,5877.25594,   7.46913,  41.52791,  19.13749
 140.00000,1000.00000,6100.54031,3840.53906,5877.25594,   6.31648,  28.03190,  19.13749
 140.00000,1500.00000,6402.47625,4145.34375,5877.25594,  -0.70171,  18.37100,  19.13749
 150.00000, 500.00000,2354.72531,3200.44922,2019.91828,  49.89556,  54.25803,  69.96940
 150.00000,1000.00000,2453.81672,3109.00781,2019.91828,  51.37387,  56.24473,  69.96940
 150.00000,1500.00000,2396.56125,3261.41016,2019.91828,  53.43713,  58.45789,  69.96940
 160.00000, 500.00000,2076.24188,3413.81250,1719.08250,  52.64406,  57.15142,  65.98829
 160.00000,1000.00000,1986.83250,3109.00781,1719.08250,  53.85399,  70.77080,  65.98829
 160.00000,1500.00000,1842.43875,3109.00781,1719.08250,  54.97092,  60.65197,  65.98829
 161.00000, 500.00000,1885.86422,2895.64453,1793.46656,  59.29921,  50.53129,  58.78337
 161.00000,1000.00000,1977.30562,2987.08594,1793.46656,  59.08075,  49.56662,  58.78337
 161.00000,1500.00000,1978.02281,2804.20312,1793.46656,  54.03564,  47.04650,  58.78337
 162.00000, 500.00000,3036.16219,4114.86328,2599.75359,  66.69919,  42.89272,  46.88375
 162.00000,1000.00000,2776.77938,3810.05859,2599.75359,  70.66919,  44.29993,  46.88375
 162.00000,1500.00000,2851.60594,3871.01953,2599.75359,  68.49234,  47.49066,  46.88375
 163.00000, 500.00000,3075.73641,4206.30469,2577.53016,  52.44829,  43.45783,  52.00750
 163.00000,1000.00000,2967.20203,3779.57812,2577.53016,  48.72577,  44.12060,  52.00750
 163.00000,1500.00000,2524.21922,3840.53906,2577.53016,  52.72702,  41.80010,  52.00750
 164.00000, 500.00000,2011.88484,2865.16406,1775.21297,  52.56493,  51.01700,  57.61228
 164.00000,1000.00000,2086.23328,2743.24219,1775.21297,  52.02623,  44.73812,  57.61228
 164.00000,1500.00000,2170.62234,2804.20312,1775.21297,  58.70610,  53.79557,  57.61228
